,fault_1,fault_2,fault_3,fault_4,fault_5,fault_6,file_name
2701,0,0,0,0,0,0,dataset/group13000/13000/13000020_temp.jpg
2702,1,0,1,1,1,1,dataset/group13000/13000/13000202_test.jpg
2703,0,0,0,0,0,0,dataset/group13000/13000/13000202_temp.jpg
2704,1,0,1,1,1,1,dataset/group13000/13000/13000053_test.jpg
2705,0,0,0,0,0,0,dataset/group13000/13000/13000053_temp.jpg
2706,1,0,1,1,1,1,dataset/group13000/13000/13000211_test.jpg
2707,0,0,0,0,0,0,dataset/group13000/13000/13000211_temp.jpg
2708,1,1,1,1,1,1,dataset/group13000/13000/13000009_test.jpg
2709,0,0,0,0,0,0,dataset/group13000/13000/13000009_temp.jpg
2710,0,0,1,1,1,1,dataset/group13000/13000/13000209_test.jpg
2711,0,0,0,0,0,0,dataset/group13000/13000/13000209_temp.jpg
2712,0,0,1,1,1,1,dataset/group13000/13000/13000176_test.jpg
2713,0,0,0,0,0,0,dataset/group13000/13000/13000176_temp.jpg
2714,1,0,1,1,1,1,dataset/group13000/13000/13000075_test.jpg
2715,0,0,0,0,0,0,dataset/group13000/13000/13000075_temp.jpg
2716,0,0,1,1,1,0,dataset/group13000/13000/13000016_test.jpg
2717,0,0,0,0,0,0,dataset/group13000/13000/13000016_temp.jpg
2718,1,1,1,1,1,1,dataset/group13000/13000/13000001_test.jpg
2719,0,0,0,0,0,0,dataset/group13000/13000/13000001_temp.jpg
2720,0,1,1,0,1,1,dataset/group13000/13000/13000187_test.jpg
2721,0,0,0,0,0,0,dataset/group13000/13000/13000187_temp.jpg
2722,1,1,1,0,1,1,dataset/group13000/13000/13000077_test.jpg
2723,0,0,0,0,0,0,dataset/group13000/13000/13000077_temp.jpg
2724,1,1,1,1,1,1,dataset/group13000/13000/13000064_test.jpg
2725,0,0,0,0,0,0,dataset/group13000/13000/13000064_temp.jpg
2726,1,1,1,1,1,1,dataset/group13000/13000/13000097_test.jpg
2727,0,0,0,0,0,0,dataset/group13000/13000/13000097_temp.jpg
2728,0,0,1,0,1,1,dataset/group13000/13000/13000149_test.jpg
2729,0,0,0,0,0,0,dataset/group13000/13000/13000149_temp.jpg
2730,1,0,0,1,1,1,dataset/group13000/13000/13000072_test.jpg
2731,0,0,0,0,0,0,dataset/group13000/13000/13000072_temp.jpg
2732,1,1,1,1,1,1,dataset/group13000/13000/13000140_test.jpg
2733,0,0,0,0,0,0,dataset/group13000/13000/13000140_temp.jpg
2734,0,1,1,1,1,1,dataset/group13000/13000/13000151_test.jpg
2735,0,0,0,0,0,0,dataset/group13000/13000/13000151_temp.jpg
2736,1,1,1,1,1,1,dataset/group13000/13000/13000043_test.jpg
2737,0,0,0,0,0,0,dataset/group13000/13000/13000043_temp.jpg
2738,1,1,1,1,1,1,dataset/group13000/13000/13000017_test.jpg
2739,0,0,0,0,0,0,dataset/group13000/13000/13000017_temp.jpg
2740,1,0,1,1,1,1,dataset/group13000/13000/13000177_test.jpg
2741,0,0,0,0,0,0,dataset/group13000/13000/13000177_temp.jpg
2742,1,1,1,1,1,0,dataset/group13000/13000/13000120_test.jpg
2743,0,0,0,0,0,0,dataset/group13000/13000/13000120_temp.jpg
2744,1,1,1,1,0,0,dataset/group13000/13000/13000162_test.jpg
2745,0,0,0,0,0,0,dataset/group13000/13000/13000162_temp.jpg
2746,1,1,1,1,1,1,dataset/group13000/13000/13000109_test.jpg
2747,0,0,0,0,0,0,dataset/group13000/13000/13000109_temp.jpg
2748,1,0,0,1,1,1,dataset/group13000/13000/13000154_test.jpg
2749,0,0,0,0,0,0,dataset/group13000/13000/13000154_temp.jpg
2750,1,0,1,1,1,1,dataset/group13000/13000/13000194_test.jpg
2751,0,0,0,0,0,0,dataset/group13000/13000/13000194_temp.jpg
2752,0,0,1,0,1,1,dataset/group13000/13000/13000192_test.jpg
2753,0,0,0,0,0,0,dataset/group13000/13000/13000192_temp.jpg
2754,1,0,1,1,1,1,dataset/group13000/13000/13000208_test.jpg
2755,0,0,0,0,0,0,dataset/group13000/13000/13000208_temp.jpg
2756,0,0,1,1,1,1,dataset/group13000/13000/13000169_test.jpg
2757,0,0,0,0,0,0,dataset/group13000/13000/13000169_temp.jpg
2758,1,1,1,1,1,1,dataset/group13000/13000/13000026_test.jpg
2759,0,0,0,0,0,0,dataset/group13000/13000/13000026_temp.jpg
2760,1,0,1,1,1,1,dataset/group13000/13000/13000184_test.jpg
2761,0,0,0,0,0,0,dataset/group13000/13000/13000184_temp.jpg
2762,1,0,1,1,1,1,dataset/group13000/13000/13000199_test.jpg
2763,0,0,0,0,0,0,dataset/group13000/13000/13000199_temp.jpg
2764,1,0,1,1,1,1,dataset/group13000/13000/13000204_test.jpg
2765,0,0,0,0,0,0,dataset/group13000/13000/13000204_temp.jpg
2766,1,1,1,1,1,1,dataset/group13000/13000/13000030_test.jpg
2767,0,0,0,0,0,0,dataset/group13000/13000/13000030_temp.jpg
2768,0,0,1,1,1,1,dataset/group13000/13000/13000153_test.jpg
2769,0,0,0,0,0,0,dataset/group13000/13000/13000153_temp.jpg
2770,1,1,0,1,1,1,dataset/group13000/13000/13000082_test.jpg
2771,0,0,0,0,0,0,dataset/group13000/13000/13000082_temp.jpg
2772,1,1,1,1,1,1,dataset/group13000/13000/13000037_test.jpg
2773,0,0,0,0,0,0,dataset/group13000/13000/13000037_temp.jpg
2774,1,0,1,1,1,1,dataset/group13000/13000/13000173_test.jpg
2775,0,0,0,0,0,0,dataset/group13000/13000/13000173_temp.jpg
2776,1,1,0,1,1,1,dataset/group13000/13000/13000138_test.jpg
2777,0,0,0,0,0,0,dataset/group13000/13000/13000138_temp.jpg
2778,1,0,1,1,1,1,dataset/group13000/13000/13000141_test.jpg
2779,0,0,0,0,0,0,dataset/group13000/13000/13000141_temp.jpg
2780,1,1,1,1,1,1,dataset/group13000/13000/13000031_test.jpg
2781,0,0,0,0,0,0,dataset/group13000/13000/13000031_temp.jpg
2782,1,1,1,1,1,1,dataset/group13000/13000/13000126_test.jpg
2783,0,0,0,0,0,0,dataset/group13000/13000/13000126_temp.jpg
2784,1,0,1,0,0,1,dataset/group13000/13000/13000172_test.jpg
2785,0,0,0,0,0,0,dataset/group13000/13000/13000172_temp.jpg
2786,1,1,1,1,1,1,dataset/group13000/13000/13000012_test.jpg
2787,0,0,0,0,0,0,dataset/group13000/13000/13000012_temp.jpg
2788,1,0,1,1,1,1,dataset/group13000/13000/13000215_test.jpg
2789,0,0,0,0,0,0,dataset/group13000/13000/13000215_temp.jpg
2790,1,1,1,1,1,1,dataset/group13000/13000/13000174_test.jpg
2791,0,0,0,0,0,0,dataset/group13000/13000/13000174_temp.jpg
2792,1,0,1,1,1,1,dataset/group13000/13000/13000096_test.jpg
2793,0,0,0,0,0,0,dataset/group13000/13000/13000096_temp.jpg
2794,1,1,1,1,1,1,dataset/group13000/13000/13000117_test.jpg
2795,0,0,0,0,0,0,dataset/group13000/13000/13000117_temp.jpg
2796,1,0,1,1,1,1,dataset/group13000/13000/13000210_test.jpg
2797,0,0,0,0,0,0,dataset/group13000/13000/13000210_temp.jpg
2798,1,1,1,1,1,1,dataset/group13000/13000/13000062_test.jpg
2799,0,0,0,0,0,0,dataset/group13000/13000/13000062_temp.jpg
2800,1,1,1,1,0,1,dataset/group13000/13000/13000095_test.jpg
2801,0,0,0,0,0,0,dataset/group13000/13000/13000095_temp.jpg
2802,1,1,1,1,1,1,dataset/group13000/13000/13000003_test.jpg
2803,0,0,0,0,0,0,dataset/group13000/13000/13000003_temp.jpg
2804,1,0,0,1,1,1,dataset/group13000/13000/13000155_test.jpg
2805,0,0,0,0,0,0,dataset/group13000/13000/13000155_temp.jpg
2806,1,1,1,1,0,1,dataset/group13000/13000/13000021_test.jpg
2807,0,0,0,0,0,0,dataset/group13000/13000/13000021_temp.jpg
2808,1,1,1,0,1,1,dataset/group13000/13000/13000214_test.jpg
2809,0,0,0,0,0,0,dataset/group13000/13000/13000214_temp.jpg
2810,1,0,1,0,1,1,dataset/group13000/13000/13000158_test.jpg
2811,0,0,0,0,0,0,dataset/group13000/13000/13000158_temp.jpg
2812,1,0,1,1,1,1,dataset/group13000/13000/13000081_test.jpg
2813,0,0,0,0,0,0,dataset/group13000/13000/13000081_temp.jpg
2814,0,0,1,1,0,1,dataset/group13000/13000/13000168_test.jpg
2815,0,0,0,0,0,0,dataset/group13000/13000/13000168_temp.jpg
2816,0,0,1,1,1,1,dataset/group13000/13000/13000200_test.jpg
2817,0,0,0,0,0,0,dataset/group13000/13000/13000200_temp.jpg
2818,1,1,1,1,1,1,dataset/group13000/13000/13000074_test.jpg
2819,0,0,0,0,0,0,dataset/group13000/13000/13000074_temp.jpg
2820,1,1,1,1,1,1,dataset/group13000/13000/13000005_test.jpg
2821,0,0,0,0,0,0,dataset/group13000/13000/13000005_temp.jpg
2822,0,0,1,1,1,1,dataset/group13000/13000/13000164_test.jpg
2823,0,0,0,0,0,0,dataset/group13000/13000/13000164_temp.jpg
2824,1,0,1,0,1,1,dataset/group13000/13000/13000179_test.jpg
2825,0,0,0,0,0,0,dataset/group13000/13000/13000179_temp.jpg
2826,1,0,1,1,1,1,dataset/group13000/13000/13000195_test.jpg
2827,0,0,0,0,0,0,dataset/group13000/13000/13000195_temp.jpg
2828,1,1,1,1,1,1,dataset/group13000/13000/13000069_test.jpg
2829,0,0,0,0,0,0,dataset/group13000/13000/13000069_temp.jpg
2830,1,1,1,1,1,0,dataset/group13000/13000/13000137_test.jpg
2831,0,0,0,0,0,0,dataset/group13000/13000/13000137_temp.jpg
2832,1,0,1,0,1,0,dataset/group13000/13000/13000206_test.jpg
2833,0,0,0,0,0,0,dataset/group13000/13000/13000206_temp.jpg
2834,0,0,1,1,1,1,dataset/group13000/13000/13000124_test.jpg
2835,0,0,0,0,0,0,dataset/group13000/13000/13000124_temp.jpg
2836,0,0,1,0,1,1,dataset/group13000/13000/13000060_test.jpg
2837,0,0,0,0,0,0,dataset/group13000/13000/13000060_temp.jpg
2838,1,1,0,1,1,1,dataset/group13000/13000/13000100_test.jpg
2839,0,0,0,0,0,0,dataset/group13000/13000/13000100_temp.jpg
2840,1,1,1,1,1,1,dataset/group13000/13000/13000098_test.jpg
2841,0,0,0,0,0,0,dataset/group13000/13000/13000098_temp.jpg
2842,0,0,1,1,1,1,dataset/group13000/13000/13000142_test.jpg
2843,0,0,0,0,0,0,dataset/group13000/13000/13000142_temp.jpg
2844,1,1,1,1,1,0,dataset/group13000/13000/13000011_test.jpg
2845,0,0,0,0,0,0,dataset/group13000/13000/13000011_temp.jpg
2846,0,0,1,0,1,1,dataset/group13000/13000/13000111_test.jpg
2847,0,0,0,0,0,0,dataset/group13000/13000/13000111_temp.jpg
2848,0,0,1,1,1,1,dataset/group13000/13000/13000190_test.jpg
2849,0,0,0,0,0,0,dataset/group13000/13000/13000190_temp.jpg
2850,1,0,1,1,1,1,dataset/group13000/13000/13000099_test.jpg
2851,0,0,0,0,0,0,dataset/group13000/13000/13000099_temp.jpg
2852,0,0,1,1,0,1,dataset/group13000/13000/13000133_test.jpg
2853,0,0,0,0,0,0,dataset/group13000/13000/13000133_temp.jpg
2854,0,0,1,1,1,1,dataset/group13000/13000/13000189_test.jpg
2855,0,0,0,0,0,0,dataset/group13000/13000/13000189_temp.jpg
2856,1,1,1,1,1,1,dataset/group13000/13000/13000048_test.jpg
2857,0,0,0,0,0,0,dataset/group13000/13000/13000048_temp.jpg
2858,1,1,1,1,1,0,dataset/group13000/13000/13000061_test.jpg
2859,0,0,0,0,0,0,dataset/group13000/13000/13000061_temp.jpg
2860,0,0,1,1,1,1,dataset/group13000/13000/13000159_test.jpg
2861,0,0,0,0,0,0,dataset/group13000/13000/13000159_temp.jpg
2862,1,1,1,1,1,1,dataset/group13000/13000/13000038_test.jpg
2863,0,0,0,0,0,0,dataset/group13000/13000/13000038_temp.jpg
2864,1,1,1,1,1,1,dataset/group13000/13000/13000092_test.jpg
2865,0,0,0,0,0,0,dataset/group13000/13000/13000092_temp.jpg
2866,1,0,1,1,1,1,dataset/group13000/13000/13000014_test.jpg
2867,0,0,0,0,0,0,dataset/group13000/13000/13000014_temp.jpg
2868,1,1,1,1,0,1,dataset/group13000/13000/13000121_test.jpg
2869,0,0,0,0,0,0,dataset/group13000/13000/13000121_temp.jpg
2870,0,0,1,1,0,1,dataset/group13000/13000/13000088_test.jpg
2871,0,0,0,0,0,0,dataset/group13000/13000/13000088_temp.jpg
2872,1,0,1,1,1,1,dataset/group13000/13000/13000000_test.jpg
2873,0,0,0,0,0,0,dataset/group13000/13000/13000000_temp.jpg
2874,0,0,1,0,1,1,dataset/group13000/13000/13000132_test.jpg
2875,0,0,0,0,0,0,dataset/group13000/13000/13000132_temp.jpg
2876,1,0,1,1,1,1,dataset/group13000/13000/13000035_test.jpg
2877,0,0,0,0,0,0,dataset/group13000/13000/13000035_temp.jpg
2878,0,0,1,1,1,1,dataset/group13000/13000/13000207_test.jpg
2879,0,0,0,0,0,0,dataset/group13000/13000/13000207_temp.jpg
2880,0,0,1,1,1,1,dataset/group13000/13000/13000147_test.jpg
2881,0,0,0,0,0,0,dataset/group13000/13000/13000147_temp.jpg
2882,1,1,1,1,1,1,dataset/group13000/13000/13000058_test.jpg
2883,0,0,0,0,0,0,dataset/group13000/13000/13000058_temp.jpg
2884,1,1,1,1,0,1,dataset/group13000/13000/13000013_test.jpg
2885,0,0,0,0,0,0,dataset/group13000/13000/13000013_temp.jpg
2886,0,0,1,0,1,1,dataset/group13000/13000/13000113_test.jpg
2887,0,0,0,0,0,0,dataset/group13000/13000/13000113_temp.jpg
2888,1,1,1,1,1,1,dataset/group13000/13000/13000110_test.jpg
2889,0,0,0,0,0,0,dataset/group13000/13000/13000110_temp.jpg
2890,0,1,1,1,1,1,dataset/group13000/13000/13000127_test.jpg
2891,0,0,0,0,0,0,dataset/group13000/13000/13000127_temp.jpg
2892,1,0,1,0,1,1,dataset/group13000/13000/13000135_test.jpg
2893,0,0,0,0,0,0,dataset/group13000/13000/13000135_temp.jpg
2894,0,1,1,0,1,1,dataset/group13000/13000/13000042_test.jpg
2895,0,0,0,0,0,0,dataset/group13000/13000/13000042_temp.jpg
2896,1,1,1,1,1,1,dataset/group13000/13000/13000008_test.jpg
2897,0,0,0,0,0,0,dataset/group13000/13000/13000008_temp.jpg
2898,1,1,1,1,1,1,dataset/group13000/13000/13000086_test.jpg
2899,0,0,0,0,0,0,dataset/group13000/13000/13000086_temp.jpg
2900,1,1,1,0,1,1,dataset/group13000/13000/13000073_test.jpg
2901,0,0,0,0,0,0,dataset/group13000/13000/13000073_temp.jpg
2902,1,1,1,1,1,1,dataset/group13000/13000/13000007_test.jpg
2903,0,0,0,0,0,0,dataset/group13000/13000/13000007_temp.jpg
2904,1,0,1,1,1,1,dataset/group13000/13000/13000157_test.jpg
2905,0,0,0,0,0,0,dataset/group13000/13000/13000157_temp.jpg
2906,1,0,1,0,1,0,dataset/group13000/13000/13000136_test.jpg
2907,0,0,0,0,0,0,dataset/group13000/13000/13000136_temp.jpg
2908,1,0,1,1,1,1,dataset/group13000/13000/13000083_test.jpg
2909,0,0,0,0,0,0,dataset/group13000/13000/13000083_temp.jpg
2910,1,0,1,1,0,1,dataset/group13000/13000/13000186_test.jpg
2911,0,0,0,0,0,0,dataset/group13000/13000/13000186_temp.jpg
2912,0,0,1,1,1,1,dataset/group13000/13000/13000150_test.jpg
2913,0,0,0,0,0,0,dataset/group13000/13000/13000150_temp.jpg
2914,0,0,1,1,1,1,dataset/group13000/13000/13000152_test.jpg
2915,0,0,0,0,0,0,dataset/group13000/13000/13000152_temp.jpg
2916,1,0,1,1,1,1,dataset/group13000/13000/13000041_test.jpg
2917,0,0,0,0,0,0,dataset/group13000/13000/13000041_temp.jpg
2918,1,1,1,1,1,1,dataset/group13000/13000/13000139_test.jpg
2919,0,0,0,0,0,0,dataset/group13000/13000/13000139_temp.jpg
2920,0,0,1,1,1,1,dataset/group13000/13000/13000143_test.jpg
2921,0,0,0,0,0,0,dataset/group13000/13000/13000143_temp.jpg
2922,1,1,1,1,1,1,dataset/group13000/13000/13000046_test.jpg
2923,0,0,0,0,0,0,dataset/group13000/13000/13000046_temp.jpg
2924,1,1,1,1,1,1,dataset/group13000/13000/13000004_test.jpg
2925,0,0,0,0,0,0,dataset/group13000/13000/13000004_temp.jpg
2926,1,0,1,1,0,1,dataset/group13000/13000/13000105_test.jpg
2927,0,0,0,0,0,0,dataset/group13000/13000/13000105_temp.jpg
2928,1,1,1,0,1,1,dataset/group13000/13000/13000066_test.jpg
2929,0,0,0,0,0,0,dataset/group13000/13000/13000066_temp.jpg
2930,0,0,1,1,0,1,dataset/group13000/13000/13000114_test.jpg
2931,0,0,0,0,0,0,dataset/group13000/13000/13000114_temp.jpg
2932,1,0,1,1,1,1,dataset/group13000/13000/13000103_test.jpg
2933,0,0,0,0,0,0,dataset/group13000/13000/13000103_temp.jpg
2934,1,1,1,1,1,1,dataset/group13000/13000/13000065_test.jpg
2935,0,0,0,0,0,0,dataset/group13000/13000/13000065_temp.jpg
2936,1,1,1,1,1,1,dataset/group13000/13000/13000019_test.jpg
2937,0,0,0,0,0,0,dataset/group13000/13000/13000019_temp.jpg
2938,0,0,1,1,1,1,dataset/group13000/13000/13000089_test.jpg
2939,0,0,0,0,0,0,dataset/group13000/13000/13000089_temp.jpg
2940,0,0,1,1,1,1,dataset/group13000/13000/13000170_test.jpg
2941,0,0,0,0,0,0,dataset/group13000/13000/13000170_temp.jpg
2942,1,1,1,1,1,1,dataset/group13000/13000/13000087_test.jpg
2943,0,0,0,0,0,0,dataset/group13000/13000/13000087_temp.jpg
2944,1,1,1,1,1,1,dataset/group13000/13000/13000028_test.jpg
2945,0,0,0,0,0,0,dataset/group13000/13000/13000028_temp.jpg
2946,1,0,0,1,1,1,dataset/group13000/13000/13000090_test.jpg
2947,0,0,0,0,0,0,dataset/group13000/13000/13000090_temp.jpg
2948,1,1,0,1,1,1,dataset/group13000/13000/13000055_test.jpg
2949,0,0,0,0,0,0,dataset/group13000/13000/13000055_temp.jpg
2950,1,1,1,1,1,1,dataset/group13000/13000/13000067_test.jpg
2951,0,0,0,0,0,0,dataset/group13000/13000/13000067_temp.jpg
2952,1,0,1,1,1,1,dataset/group13000/13000/13000032_test.jpg
2953,0,0,0,0,0,0,dataset/group13000/13000/13000032_temp.jpg
2954,0,0,1,0,1,1,dataset/group13000/13000/13000167_test.jpg
2955,0,0,0,0,0,0,dataset/group13000/13000/13000167_temp.jpg
2956,1,1,1,0,1,1,dataset/group13000/13000/13000156_test.jpg
2957,0,0,0,0,0,0,dataset/group13000/13000/13000156_temp.jpg
2958,1,1,1,1,1,1,dataset/group13000/13000/13000022_test.jpg
2959,0,0,0,0,0,0,dataset/group13000/13000/13000022_temp.jpg
2960,0,0,1,1,0,1,dataset/group13000/13000/13000148_test.jpg
2961,0,0,0,0,0,0,dataset/group13000/13000/13000148_temp.jpg
2962,1,0,1,1,1,1,dataset/group13000/13000/13000034_test.jpg
2963,0,0,0,0,0,0,dataset/group13000/13000/13000034_temp.jpg
2964,1,0,1,1,0,1,dataset/group13000/13000/13000201_test.jpg
2965,0,0,0,0,0,0,dataset/group13000/13000/13000201_temp.jpg
2966,1,0,1,1,1,1,dataset/group13000/13000/13000160_test.jpg
2967,0,0,0,0,0,0,dataset/group13000/13000/13000160_temp.jpg
2968,1,1,1,1,1,1,dataset/group13000/13000/13000029_test.jpg
2969,0,0,0,0,0,0,dataset/group13000/13000/13000029_temp.jpg
2970,1,1,1,1,1,1,dataset/group13000/13000/13000025_test.jpg
2971,0,0,0,0,0,0,dataset/group13000/13000/13000025_temp.jpg
2972,1,1,0,0,1,1,dataset/group12000/12000/12000136_test.jpg
2973,0,0,0,0,0,0,dataset/group12000/12000/12000136_temp.jpg
2974,1,1,0,1,1,0,dataset/group12000/12000/12000187_test.jpg
2975,0,0,0,0,0,0,dataset/group12000/12000/12000187_temp.jpg
2976,1,0,1,1,1,1,dataset/group12000/12000/12000171_test.jpg
2977,0,0,0,0,0,0,dataset/group12000/12000/12000171_temp.jpg
2978,1,1,1,1,1,1,dataset/group12000/12000/12000038_test.jpg
2979,0,0,0,0,0,0,dataset/group12000/12000/12000038_temp.jpg
2980,1,1,1,1,0,1,dataset/group12000/12000/12000204_test.jpg
2981,0,0,0,0,0,0,dataset/group12000/12000/12000204_temp.jpg
2982,1,1,1,1,1,1,dataset/group12000/12000/12000102_test.jpg
2983,0,0,0,0,0,0,dataset/group12000/12000/12000102_temp.jpg
2984,1,1,1,1,1,1,dataset/group12000/12000/12000052_test.jpg
2985,0,0,0,0,0,0,dataset/group12000/12000/12000052_temp.jpg
2986,1,1,1,1,1,1,dataset/group12000/12000/12000001_test.jpg
2987,0,0,0,0,0,0,dataset/group12000/12000/12000001_temp.jpg
2988,1,1,1,1,0,0,dataset/group12000/12000/12000085_test.jpg
2989,0,0,0,0,0,0,dataset/group12000/12000/12000085_temp.jpg
2990,1,1,0,1,1,1,dataset/group12000/12000/12000155_test.jpg
2991,0,0,0,0,0,0,dataset/group12000/12000/12000155_temp.jpg
2992,1,1,1,1,0,0,dataset/group12000/12000/12000593_test.jpg
2993,0,0,0,0,0,0,dataset/group12000/12000/12000593_temp.jpg
2994,1,1,0,1,1,1,dataset/group12000/12000/12000017_test.jpg
2995,0,0,0,0,0,0,dataset/group12000/12000/12000017_temp.jpg
2996,1,1,0,1,1,1,dataset/group12000/12000/12000068_test.jpg
2997,0,0,0,0,0,0,dataset/group12000/12000/12000068_temp.jpg
2998,1,1,1,1,1,1,dataset/group12000/12000/12000119_test.jpg
2999,0,0,0,0,0,0,dataset/group12000/12000/12000119_temp.jpg
